FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year,Rent
28057,0.133,,,3.26,2021,
28057,0.163,,,3.68,2022,
28057,0.162,,,3.35,2023,
28059,0.156,,,3.7,2021,
28059,0.188,,,4.1,2022,
28059,0.191,,,3.68,2023,
28061,0.148,,,3.38,2021,
28061,0.165,,,3.79,2022,
28061,0.194,,,3.47,2023,
28063,0.194,,,3.35,2021,
28063,0.227,,,3.77,2022,
28063,0.237,,,3.55,2023,
28065,0.15,,,3.4,2021,
28065,0.182,,,3.75,2022,
28065,0.213,,,3.38,2023,
28067,0.165,,,3.38,2021,
28067,0.19,,,3.79,2022,
28067,0.2,,,3.47,2023,
28069,0.172,,,3.19,2021,
28069,0.186,,,3.63,2022,
28069,0.219,,,3.31,2023,
28071,0.133,,,4.02,2021,
28071,0.158,,,4.55,2022,
28071,0.167,,,4.18,2023,
28073,0.149,,,3.74,2021,
28073,0.173,,,4.15,2022,
28073,0.179,,,3.71,2023,
28075,0.172,,,3.52,2021,
28075,0.202,,,3.86,2022,
28075,0.217,,,3.42,2023,
28077,0.181,,,3.34,2021,
28077,0.213,,,3.74,2022,
28077,0.228,,,3.38,2023,
28079,0.175,,,3.14,2021,
28079,0.195,,,3.55,2022,
28079,0.198,,,3.14,2023,
28081,0.133,,,3.5,2021,
28081,0.158,,,3.94,2022,
28081,0.169,,,3.56,2023,
28083,0.18,,,3.56,2021,
28083,0.206,,,3.94,2022,
28083,0.236,,,3.5,2023,
28085,0.156,,,3.34,2021,
28085,0.19,,,3.74,2022,
28085,0.198,,,3.38,2023,
28087,0.151,,,3.6,2021,
28087,0.169,,,4.07,2022,
28087,0.182,,,3.67,2023,
28089,0.104,,,3.75,2021,
28089,0.13,,,4.18,2022,
28089,0.148,,,3.78,2023,
28091,0.181,,,3.4,2021,
28091,0.203,,,3.75,2022,
28091,0.204,,,3.38,2023,
28093,0.153,,,3.38,2021,
28093,0.177,,,3.81,2022,
28093,0.211,,,3.35,2023,
28095,0.142,,,3.32,2021,
28095,0.169,,,3.73,2022,
28095,0.177,,,3.38,2023,
28097,0.176,,,3.39,2021,
28097,0.198,,,3.82,2022,
28097,0.206,,,3.45,2023,
28099,0.19,,,3.19,2021,
28099,0.222,,,3.63,2022,
28099,0.217,,,3.31,2023,
28101,0.177,,,3.29,2021,
28101,0.201,,,3.69,2022,
28101,0.209,,,3.24,2023,
28103,0.181,,,3.65,2021,
28103,0.185,,,4.12,2022,
28103,0.219,,,3.79,2023,
28105,0.156,,,3.65,2021,
28105,0.184,,,4.12,2022,
28105,0.201,,,3.79,2023,
28107,0.165,,,3.5,2021,
28107,0.181,,,3.92,2022,
28107,0.209,,,3.53,2023,
28109,0.16,,,3.46,2021,
28109,0.191,,,3.88,2022,
28109,0.195,,,3.51,2023,
28111,0.201,,,3.43,2021,
28111,0.226,,,3.82,2022,
28111,0.217,,,3.68,2023,
28113,0.199,,,3.33,2021,
28113,0.217,,,3.73,2022,
28113,0.223,,,3.46,2023,
28115,0.145,,,3.3,2021,
28115,0.188,,,3.71,2022,
28115,0.189,,,3.36,2023,
28117,0.16,,,3.17,2021,
28117,0.186,,,3.56,2022,
28117,0.179,,,3.26,2023,
28119,0.203,,,3.45,2021,
28119,0.208,,,3.85,2022,
28119,0.243,,,3.41,2023,
28121,0.113,,,3.64,2021,
28121,0.143,,,4.1,2022,
28121,0.152,,,3.71,2023,
28123,0.167,,,3.16,2021,
28123,0.191,,,3.57,2022,
28123,0.2,,,3.16,2023,
28125,0.183,,,3.43,2021,
28125,0.207,,,3.82,2022,
28125,0.232,,,3.44,2023,
28127,0.155,,,3.31,2021,
28127,0.176,,,3.74,2022,
28127,0.197,,,3.35,2023,
28129,0.145,,,3.31,2021,
28129,0.184,,,3.74,2022,
28129,0.191,,,3.35,2023,
28131,0.177,,,3.62,2021,
28131,0.208,,,4.01,2022,
28131,0.201,,,3.54,2023,
28133,0.193,,,3.52,2021,
28133,0.197,,,3.88,2022,
28133,0.228,,,3.43,2023,
28135,0.168,,,3.39,2021,
28135,0.19,,,3.82,2022,
28135,0.211,,,3.45,2023,
28137,0.142,,,3.28,2021,
28137,0.172,,,3.7,2022,
28137,0.183,,,3.32,2023,
28139,0.184,,,3.24,2021,
28139,0.2,,,3.58,2022,
28139,0.202,,,3.4,2023,
28141,0.196,,,3.17,2021,
28141,0.214,,,3.56,2022,
28141,0.213,,,3.26,2023,
28143,0.183,,,3.28,2021,
28143,0.193,,,3.7,2022,
28143,0.231,,,3.32,2023,
28145,0.143,,,3.28,2021,
28145,0.174,,,3.71,2022,
28145,0.185,,,3.42,2023,
28147,0.183,,,3.4,2021,
28147,0.194,,,3.75,2022,
28147,0.196,,,3.38,2023,
28149,0.151,,,3.61,2021,
28149,0.173,,,4.04,2022,
28149,0.197,,,3.69,2023,
28151,0.206,,,3.52,2021,
28151,0.22,,,3.92,2022,
28151,0.247,,,3.54,2023,
28153,0.153,,,3.38,2021,
28153,0.192,,,3.79,2022,
28153,0.204,,,3.47,2023,
28155,0.169,,,3.65,2021,
28155,0.186,,,4.12,2022,
28155,0.193,,,3.79,2023,
28157,0.171,,,3.35,2021,
28157,0.185,,,3.77,2022,
28157,0.222,,,3.55,2023,
28159,0.178,,,3.19,2021,
28159,0.21,,,3.63,2022,
28159,0.243,,,3.31,2023,
28161,0.165,,,3.39,2021,
28161,0.186,,,3.82,2022,
28161,0.21,,,3.45,2023,
28163,0.191,,,3.43,2021,
28163,0.218,,,3.82,2022,
28163,0.246,,,3.44,2023,
29001,0.129,,,3.42,2021,
29001,0.157,,,3.82,2022,
29001,0.164,,,3.46,2023,
29003,0.089,,,3.48,2021,
29003,0.122,,,3.87,2022,
29003,0.128,,,3.48,2023,
29005,0.122,,,3.53,2021,
29005,0.15,,,3.92,2022,
29005,0.156,,,3.54,2023,
29007,0.135,,,3.33,2021,
29007,0.174,,,3.76,2022,
29007,0.182,,,3.42,2023,
29009,0.142,,,3.23,2021,
29009,0.173,,,3.61,2022,
29009,0.173,,,3.24,2023,
29011,0.166,,,3.43,2021,
29011,0.195,,,3.72,2022,
29011,0.201,,,3.3,2023,
29013,0.141,,,3.64,2021,
29013,0.176,,,4.03,2022,
29013,0.182,,,3.61,2023,
29015,0.162,,,3.31,2021,
29015,0.181,,,3.71,2022,
29015,0.183,,,3.41,2023,
29017,0.131,,,3.45,2021,
29017,0.165,,,3.86,2022,
29017,0.159,,,3.44,2023,
29019,0.11,,,3.87,2021,
29019,0.141,,,4.29,2022,
29019,0.152,,,3.83,2023,
29021,0.134,,,3.47,2021,
29021,0.166,,,3.87,2022,
29021,0.175,,,3.47,2023,
29023,0.172,,,3.11,2021,
29023,0.195,,,3.55,2022,
29023,0.203,,,3.24,2023,
29025,0.138,,,3.73,2021,
29025,0.159,,,4.39,2022,
29025,0.151,,,4.06,2023,
29027,0.101,,,3.22,2021,
29027,0.129,,,3.7,2022,
29027,0.147,,,3.33,2023,
29029,0.13,,,3.61,2021,
29029,0.156,,,4.01,2022,
29029,0.158,,,3.59,2023,
29031,0.114,,,3.45,2021,
29031,0.144,,,3.86,2022,
29031,0.153,,,3.42,2023,
29033,0.11,,,3.28,2021,
29033,0.136,,,3.66,2022,
29033,0.146,,,3.33,2023,
29035,0.187,,,3.12,2021,
29035,0.211,,,3.55,2022,
29035,0.212,,,3.25,2023,
29037,0.095,,,3.66,2021,
29037,0.121,,,4.05,2022,
29037,0.125,,,3.63,2023,
29039,0.156,,,3.36,2021,
29039,0.186,,,3.73,2022,
29039,0.184,,,3.36,2023,
29041,0.116,,,3.24,2021,
29041,0.145,,,3.66,2022,
29041,0.142,,,3.35,2023,
29043,0.101,,,3.51,2021,
29043,0.128,,,3.92,2022,
29043,0.132,,,3.65,2023,
29045,0.125,,,3.59,2021,
29045,0.142,,,3.94,2022,
29045,0.145,,,3.58,2023,
29047,0.1,,,3.81,2021,
29047,0.124,,,4.18,2022,
29047,0.134,,,3.73,2023,
29049,0.117,,,3.68,2021,
29049,0.143,,,4.35,2022,
29049,0.153,,,4.04,2023,
29051,0.092,,,3.52,2021,
29051,0.124,,,3.92,2022,
29051,0.135,,,3.52,2023,
29053,0.112,,,3.88,2021,
29053,0.145,,,4.3,2022,
29053,0.143,,,3.83,2023,
29055,0.152,,,3.38,2021,
29055,0.172,,,3.9,2022,
29055,0.172,,,3.48,2023,
29057,0.131,,,3.25,2021,
29057,0.161,,,3.63,2022,
29057,0.159,,,3.29,2023,
29059,0.157,,,3.36,2021,
29059,0.183,,,3.74,2022,
29059,0.192,,,3.39,2023,
29061,0.109,,,3.71,2021,
29061,0.146,,,4.37,2022,
29061,0.153,,,4.04,2023,
29063,0.107,,,3.71,2021,
29063,0.139,,,4.37,2022,
29063,0.141,,,4.04,2023,
29065,0.152,,,3.33,2021,
29065,0.179,,,3.77,2022,
29065,0.177,,,3.48,2023,
29067,0.163,,,3.31,2021,
29067,0.185,,,3.69,2022,
29067,0.179,,,3.38,2023,
29069,0.168,,,3.06,2021,
29069,0.202,,,3.48,2022,
29069,0.213,,,3.16,2023,
29071,0.105,,,3.54,2021,
29071,0.129,,,4.01,2022,
29071,0.134,,,3.66,2023,
29073,0.113,,,3.51,2021,
29073,0.145,,,3.98,2022,
29073,0.147,,,3.65,2023,
29075,0.124,,,3.5,2021,
29075,0.158,,,3.89,2022,
29075,0.165,,,3.51,2023,
29077,0.128,,,3.6,2021,
29077,0.155,,,3.98,2022,
29077,0.163,,,3.59,2023,
29079,0.132,,,3.7,2021,
29079,0.167,,,4.35,2022,
29079,0.17,,,4.04,2023,
29081,0.143,,,3.49,2021,
29081,0.174,,,3.88,2022,
29081,0.179,,,3.5,2023,
29083,0.143,,,3.3,2021,
29083,0.169,,,3.7,2022,
29083,0.177,,,3.4,2023,
29085,0.144,,,3.35,2021,
29085,0.188,,,3.72,2022,
29085,0.195,,,3.37,2023,
29087,0.113,,,3.54,2021,
29087,0.14,,,3.93,2022,
29087,0.148,,,3.55,2023,
29089,0.092,,,3.32,2021,
29089,0.136,,,3.7,2022,
29089,0.143,,,3.37,2023,
29091,0.174,,,3.23,2021,
29091,0.198,,,3.59,2022,
29091,0.2,,,3.28,2023,
29093,0.179,,,3.35,2021,
29093,0.195,,,3.79,2022,
29093,0.203,,,3.42,2023,
29095,0.115,,,3.88,2021,
29095,0.141,,,4.26,2022,
29095,0.156,,,3.8,2023,
29097,0.14,,,3.36,2021,
29097,0.173,,,3.76,2022,
29097,0.182,,,3.36,2023,
29099,0.1,,,3.63,2021,
29099,0.127,,,4.09,2022,
29099,0.131,,,3.65,2023,
29101,0.11,,,3.54,2021,
29101,0.138,,,3.98,2022,
29101,0.148,,,3.57,2023,
29103,0.111,,,3.46,2021,
29103,0.149,,,3.85,2022,
29103,0.156,,,3.5,2023,
29105,0.139,,,3.31,2021,
29105,0.172,,,3.65,2022,
29105,0.184,,,3.31,2023,
29107,0.114,,,3.73,2021,
29107,0.135,,,4.21,2022,
29107,0.141,,,3.89,2023,
29109,0.139,,,3.24,2021,
29109,0.16,,,3.64,2022,
29109,0.169,,,3.32,2023,
29111,0.134,,,3.66,2021,
29111,0.158,,,4.04,2022,
29111,0.158,,,3.58,2023,
29113,0.109,,,3.39,2021,
29113,0.139,,,3.85,2022,
29113,0.144,,,3.47,2023,
29115,0.129,,,3.45,2021,
29115,0.159,,,3.83,2022,
29115,0.161,,,3.48,2023,
29117,0.113,,,3.29,2021,
29117,0.14,,,3.7,2022,
29117,0.156,,,3.34,2023,
29119,0.136,,,3.45,2021,
29119,0.164,,,3.87,2022,
29119,0.174,,,3.5,2023,
29121,0.115,,,3.25,2021,
29121,0.143,,,3.67,2022,
29121,0.148,,,3.34,2023,
29123,0.137,,,3.36,2021,
29123,0.161,,,3.81,2022,
29123,0.176,,,3.44,2023,
29125,0.136,,,3.31,2021,
29125,0.177,,,3.74,2022,
29125,0.174,,,3.46,2023,
29127,0.136,,,3.35,2021,
29127,0.153,,,3.8,2022,
29127,0.16,,,3.42,2023,
29129,0.115,,,3.45,2021,
29129,0.158,,,3.86,2022,
29129,0.162,,,3.51,2023,
29131,0.133,,,3.99,2021,
29131,0.166,,,4.32,2022,
29131,0.167,,,3.83,2023,
29133,0.174,,,3.43,2021,
29133,0.202,,,3.87,2022,
29133,0.212,,,3.58,2023,
29135,0.106,,,3.56,2021,
29135,0.135,,,3.97,2022,
29135,0.139,,,3.53,2023,
29137,0.128,,,3.31,2021,
29137,0.16,,,3.73,2022,
29137,0.165,,,3.4,2023,
29139,0.134,,,3.33,2021,
29139,0.162,,,3.76,2022,
29139,0.164,,,3.43,2023,
29141,0.155,,,3.11,2021,
29141,0.186,,,3.55,2022,
29141,0.181,,,3.19,2023,
29143,0.156,,,3.44,2021,
29143,0.175,,,3.88,2022,
29143,0.189,,,3.57,2023,
29145,0.121,,,3.39,2021,
29145,0.153,,,3.74,2022,
29145,0.154,,,3.31,2023,
29147,0.115,,,3.52,2021,
29147,0.15,,,3.91,2022,
29147,0.158,,,3.51,2023,
29149,0.189,,,3.25,2021,
29149,0.206,,,3.61,2022,
29149,0.206,,,3.28,2023,
29151,0.081,,,3.54,2021,
29151,0.115,,,3.95,2022,
29151,0.13,,,3.55,2023,
29153,0.179,,,3.65,2021,
29153,0.21,,,4.03,2022,
29153,0.211,,,3.58,2023,
29155,0.198,,,3.1,2021,
29155,0.217,,,3.52,2022,
29155,0.227,,,3.2,2023,
29157,0.103,,,3.38,2021,
29157,0.138,,,3.78,2022,
29157,0.145,,,3.4,2023,
29159,0.135,,,3.28,2021,
29159,0.158,,,3.7,2022,
29159,0.163,,,3.37,2023,
29161,0.143,,,3.29,2021,
29161,0.165,,,3.72,2022,
29161,0.17,,,3.44,2023,
29163,0.129,,,3.38,2021,
29163,0.16,,,3.84,2022,
29163,0.167,,,3.5,2023,
29165,0.092,,,4.17,2021,
29165,0.12,,,4.62,2022,
29165,0.129,,,4.14,2023,
29167,0.129,,,3.33,2021,
29167,0.167,,,3.7,2022,
29167,0.176,,,3.35,2023,
29169,0.136,,,3.5,2021,
29169,0.159,,,3.84,2022,
29169,0.164,,,3.41,2023,
29171,0.108,,,3.45,2021,
29171,0.141,,,3.83,2022,
29171,0.159,,,3.5,2023,
29173,0.107,,,3.37,2021,
29173,0.142,,,3.78,2022,
29173,0.146,,,3.43,2023,
29175,0.137,,,3.24,2021,
29175,0.171,,,3.65,2022,
29175,0.172,,,3.33,2023,
29177,0.116,,,3.33,2021,
29177,0.143,,,3.74,2022,
29177,0.151,,,3.38,2023,
29179,0.158,,,3.33,2021,
29179,0.198,,,3.78,2022,
29179,0.194,,,3.4,2023,
29181,0.177,,,3.1,2021,
29181,0.198,,,3.54,2022,
29181,0.199,,,3.25,2023,
29183,0.072,,,3.9,2021,
29183,0.101,,,4.33,2022,
29183,0.109,,,3.86,2023,
29185,0.147,,,3.26,2021,
29185,0.18,,,3.65,2022,
29185,0.185,,,3.36,2023,
29186,0.106,,,3.42,2021,
29186,0.135,,,3.81,2022,
29186,0.137,,,3.41,2023,
29187,0.151,,,3.35,2021,
29187,0.184,,,3.8,2022,
29187,0.189,,,3.42,2023,
29189,0.089,,,4.22,2021,
29189,0.115,,,4.6,2022,
29189,0.128,,,4.1,2023,
29195,0.121,,,3.3,2021,
29195,0.149,,,3.68,2022,
29195,0.166,,,3.35,2023,
29197,0.117,,,3.45,2021,
29197,0.156,,,3.83,2022,
29197,0.154,,,3.49,2023,
29199,0.103,,,3.44,2021,
29199,0.126,,,3.82,2022,
29199,0.122,,,3.46,2023,
29201,0.136,,,3.41,2021,
29201,0.159,,,3.86,2022,
29201,0.165,,,3.55,2023,
29203,0.179,,,3.24,2021,
29203,0.172,,,3.59,2022,
29203,0.185,,,3.28,2023,
29205,0.122,,,3.23,2021,
29205,0.156,,,3.65,2022,
29205,0.168,,,3.34,2023,
29207,0.156,,,3.16,2021,
29207,0.177,,,3.59,2022,
29207,0.187,,,3.24,2023,
29209,0.136,,,3.43,2021,
29209,0.162,,,3.87,2022,
29209,0.166,,,3.45,2023,
29211,0.119,,,3.47,2021,
29211,0.152,,,3.86,2022,
29211,0.163,,,3.51,2023,
29213,0.149,,,3.65,2021,
29213,0.177,,,4.04,2022,
29213,0.177,,,3.66,2023,
29215,0.159,,,3.24,2021,
29215,0.194,,,3.57,2022,
29215,0.199,,,3.26,2023,
29217,0.133,,,3.42,2021,
29217,0.178,,,3.7,2022,
29217,0.185,,,3.3,2023,
29219,0.108,,,3.5,2021,
29219,0.134,,,3.96,2022,
29219,0.135,,,3.58,2023,
29221,0.163,,,3.09,2021,
29221,0.187,,,3.53,2022,
29221,0.19,,,3.21,2023,
29223,0.19,,,3.12,2021,
29223,0.226,,,3.56,2022,
29223,0.231,,,3.25,2023,
29225,0.117,,,3.31,2021,
29225,0.154,,,3.7,2022,
29225,0.16,,,3.39,2023,
29227,0.131,,,3.53,2021,
29227,0.168,,,3.92,2022,
29227,0.184,,,3.54,2023,
29229,0.149,,,3.24,2021,
29229,0.183,,,3.57,2022,
29229,0.182,,,3.25,2023,
29510,0.14,,,4.12,2021,
29510,0.159,,,4.51,2022,
29510,0.184,,,4.24,2023,
30001,0.083,,,3.7,2021,
30001,0.114,,,4.03,2022,
30001,0.132,,,3.64,2023,
30003,0.152,,,3.62,2021,
30003,0.166,,,4.1,2022,
30003,0.17,,,3.65,2023,
30005,0.15,,,3.63,2021,
30005,0.164,,,4.0,2022,
30005,0.172,,,3.58,2023,
30007,0.061,,,3.57,2021,
30007,0.105,,,4.28,2022,
30007,0.12,,,3.81,2023,
30009,0.078,,,3.62,2021,
30009,0.11,,,4.1,2022,
30009,0.116,,,3.65,2023,
30011,0.098,,,3.73,2021,
30011,0.139,,,4.13,2022,
30011,0.141,,,3.72,2023,
30013,0.085,,,3.63,2021,
30013,0.12,,,4.0,2022,
30013,0.13,,,3.58,2023,
30015,0.087,,,3.63,2021,
30015,0.123,,,4.0,2022,
30015,0.127,,,3.58,2023,
30017,0.101,,,3.77,2021,
30017,0.126,,,4.15,2022,
30017,0.138,,,3.74,2023,
30019,0.07,,,3.78,2021,
30019,0.117,,,4.2,2022,
30019,0.117,,,3.79,2023,
30021,0.072,,,3.7,2021,
30021,0.102,,,4.13,2022,
30021,0.117,,,3.72,2023,
30023,0.136,,,3.7,2021,
30023,0.175,,,4.03,2022,
30023,0.171,,,3.64,2023,
30025,0.077,,,3.7,2021,
30025,0.108,,,4.13,2022,
30025,0.115,,,3.72,2023,
30027,0.096,,,3.63,2021,
30027,0.13,,,4.0,2022,
30027,0.139,,,3.58,2023,
30029,0.069,,,3.86,2021,
30029,0.1,,,4.24,2022,
30029,0.111,,,3.76,2023,
30031,0.057,,,4.06,2021,
30031,0.09,,,4.49,2022,
30031,0.099,,,4.17,2023,
30033,0.055,,,3.62,2021,
30033,0.097,,,4.1,2022,
30033,0.124,,,3.65,2023,
30035,0.152,,,3.86,2021,
30035,0.194,,,4.24,2022,
30035,0.21,,,3.76,2023,
30037,0.091,,,3.62,2021,
30037,0.134,,,4.1,2022,
30037,0.156,,,3.65,2023,
30039,0.088,,,4.28,2021,
30039,0.129,,,4.67,2022,
30039,0.128,,,4.0,2023,
30041,0.086,,,3.63,2021,
30041,0.125,,,4.0,2022,
30041,0.145,,,3.58,2023,
30043,0.057,,,3.7,2021,
30043,0.089,,,4.03,2022,
30043,0.102,,,3.64,2023,
30045,0.098,,,3.63,2021,
30045,0.128,,,4.0,2022,
30045,0.131,,,3.58,2023,
30047,0.106,,,3.83,2021,
30047,0.138,,,4.16,2022,
30047,0.145,,,3.73,2023,
30049,0.068,,,3.57,2021,
30049,0.102,,,4.28,2022,
30049,0.112,,,3.81,2023,
30051,0.126,,,3.63,2021,
30051,0.174,,,4.0,2022,
30051,0.178,,,3.58,2023,
30053,0.128,,,3.86,2021,
30053,0.156,,,4.32,2022,
30053,0.166,,,3.51,2023,
30055,0.036,,,3.78,2021,
30055,0.067,,,4.2,2022,
30055,0.084,,,3.79,2023,
30057,0.065,,,4.06,2021,
30057,0.094,,,4.49,2022,
30057,0.098,,,4.17,2023,
30059,0.077,,,3.57,2021,
30059,0.11,,,4.28,2022,
30059,0.127,,,3.81,2023,
30061,0.11,,,3.83,2021,
30061,0.136,,,4.16,2022,
30061,0.157,,,3.73,2023,
30063,0.083,,,3.9,2021,
30063,0.112,,,4.28,2022,
30063,0.12,,,3.83,2023,
30065,0.088,,,3.62,2021,
30065,0.118,,,4.1,2022,
30065,0.141,,,3.65,2023,
30067,0.078,,,4.06,2021,
30067,0.107,,,4.49,2022,
30067,0.124,,,4.17,2023,
30069,0.042,,,3.62,2021,
30069,0.08,,,4.1,2022,
30069,0.088,,,3.65,2023,
30071,0.075,,,3.63,2021,
30071,0.1,,,4.0,2022,
30071,0.116,,,3.58,2023,
30073,0.109,,,3.63,2021,
30073,0.154,,,4.0,2022,
30073,0.172,,,3.58,2023,
30075,0.099,,,3.69,2021,
30075,0.116,,,4.07,2022,
30075,0.112,,,3.64,2023,
30077,0.099,,,3.7,2021,
30077,0.107,,,4.03,2022,
30077,0.124,,,3.64,2023,
30079,0.111,,,3.7,2021,
30079,0.16,,,4.13,2022,
30079,0.17,,,3.72,2023,
30081,0.085,,,4.28,2021,
30081,0.112,,,4.67,2022,
30081,0.116,,,4.0,2023,
30083,0.074,,,3.78,2021,
30083,0.103,,,4.2,2022,
30083,0.107,,,3.79,2023,
30085,0.152,,,3.78,2021,
30085,0.187,,,4.2,2022,
30085,0.191,,,3.79,2023,
30087,0.125,,,3.77,2021,
30087,0.159,,,4.15,2022,
30087,0.172,,,3.74,2023,
30089,0.12,,,3.83,2021,
30089,0.149,,,4.16,2022,
30089,0.154,,,3.73,2023,
30091,0.08,,,3.78,2021,
30091,0.107,,,4.2,2022,
30091,0.115,,,3.79,2023,
30093,0.104,,,3.7,2021,
30093,0.135,,,4.03,2022,
30093,0.145,,,3.64,2023,
30095,0.055,,,3.62,2021,
30095,0.097,,,4.1,2022,
30095,0.109,,,3.65,2023,
30097,0.05,,,4.06,2021,
30097,0.085,,,4.49,2022,
30097,0.108,,,4.17,2023,
30099,0.087,,,3.63,2021,
30099,0.116,,,4.0,2022,
30099,0.114,,,3.58,2023,
30101,0.081,,,3.63,2021,
30101,0.12,,,4.0,2022,
30101,0.135,,,3.58,2023,
30103,0.083,,,3.62,2021,
30103,0.109,,,4.1,2022,
30103,0.123,,,3.65,2023,
30105,0.089,,,3.78,2021,
30105,0.118,,,4.2,2022,
30105,0.125,,,3.79,2023,
30107,0.119,,,3.62,2021,
30107,0.145,,,4.1,2022,
30107,0.161,,,3.65,2023,
30109,0.081,,,3.7,2021,
30109,0.127,,,4.13,2022,
30109,0.135,,,3.72,2023,
30111,0.074,,,3.62,2021,
30111,0.105,,,4.1,2022,
30111,0.115,,,3.65,2023,
31001,0.11,,,3.34,2021,
31001,0.144,,,3.69,2022,
31001,0.154,,,3.3,2023,
31003,0.105,,,3.54,2021,
31003,0.14,,,3.87,2022,
31003,0.141,,,3.43,2023,
31005,0.119,,,3.43,2021,
31005,0.133,,,3.76,2022,
31005,0.149,,,3.45,2023,
31007,0.076,,,3.43,2021,
31007,0.138,,,3.79,2022,
31007,0.148,,,3.41,2023,
31009,0.11,,,3.43,2021,
31009,0.164,,,3.76,2022,
31009,0.168,,,3.45,2023,
31011,0.083,,,3.52,2021,
31011,0.123,,,3.86,2022,
31011,0.134,,,3.45,2023,
31013,0.101,,,3.43,2021,
31013,0.141,,,3.79,2022,
31013,0.146,,,3.41,2023,
31015,0.101,,,3.57,2021,
31015,0.142,,,3.88,2022,
31015,0.142,,,3.48,2023,
31017,0.089,,,3.43,2021,
31017,0.136,,,3.76,2022,
31017,0.157,,,3.45,2023,
31019,0.099,,,3.81,2021,
31019,0.137,,,4.16,2022,
31019,0.145,,,3.69,2023,
31021,0.116,,,3.59,2021,
31021,0.155,,,3.93,2022,
31021,0.159,,,3.53,2023,
31023,0.089,,,3.52,2021,
31023,0.119,,,3.86,2022,
31023,0.13,,,3.45,2023,
31025,0.081,,,4.03,2021,
31025,0.115,,,4.48,2022,
31025,0.12,,,4.1,2023,
31027,0.074,,,3.57,2021,
31027,0.11,,,3.88,2022,
31027,0.121,,,3.48,2023,
31029,0.083,,,3.43,2021,
31029,0.127,,,3.76,2022,
31029,0.127,,,3.45,2023,
31031,0.099,,,3.43,2021,
31031,0.135,,,3.76,2022,
31031,0.139,,,3.45,2023,
31033,0.12,,,3.29,2021,
31033,0.152,,,3.69,2022,
31033,0.156,,,3.36,2023,
31035,0.091,,,3.34,2021,
31035,0.127,,,3.69,2022,
31035,0.131,,,3.3,2023,
31037,0.073,,,3.52,2021,
31037,0.119,,,3.86,2022,
31037,0.123,,,3.45,2023,
31039,0.08,,,3.42,2021,
31039,0.122,,,3.85,2022,
31039,0.129,,,3.46,2023,
31041,0.111,,,3.29,2021,
31041,0.143,,,3.62,2022,
31041,0.141,,,3.21,2023,
31043,0.098,,,3.15,2021,
31043,0.136,,,3.49,2022,
31043,0.149,,,3.08,2023,
31045,0.102,,,3.43,2021,
31045,0.136,,,3.79,2022,
31045,0.143,,,3.41,2023,
31047,0.1,,,3.29,2021,
31047,0.148,,,3.62,2022,
31047,0.153,,,3.21,2023,
31049,0.097,,,3.29,2021,
31049,0.134,,,3.69,2022,
31049,0.143,,,3.36,2023,
31051,0.094,,,3.15,2021,
31051,0.129,,,3.49,2022,
31051,0.127,,,3.08,2023,
31053,0.106,,,3.42,2021,
31053,0.138,,,3.85,2022,
31053,0.146,,,3.46,2023,
31055,0.097,,,3.94,2021,
31055,0.131,,,4.26,2022,
31055,0.145,,,3.79,2023,
31057,0.11,,,3.43,2021,
31057,0.142,,,3.76,2022,
31057,0.148,,,3.45,2023,
31059,0.088,,,3.34,2021,
31059,0.124,,,3.69,2022,
31059,0.132,,,3.3,2023,
31061,0.134,,,3.34,2021,
31061,0.157,,,3.69,2022,
31061,0.165,,,3.3,2023,
31063,0.11,,,3.29,2021,
31063,0.152,,,3.62,2022,
31063,0.158,,,3.21,2023,
31065,0.103,,,3.29,2021,
31065,0.147,,,3.62,2022,
31065,0.159,,,3.21,2023,
31067,0.123,,,3.36,2021,
31067,0.156,,,3.68,2022,
31067,0.163,,,3.34,2023,
31069,0.101,,,3.29,2021,
31069,0.141,,,3.69,2022,
31069,0.165,,,3.36,2023,
31071,0.099,,,3.44,2021,
31071,0.134,,,3.74,2022,
31071,0.149,,,3.33,2023,
31073,0.074,,,3.29,2021,
31073,0.114,,,3.62,2022,
31073,0.123,,,3.21,2023,
31075,0.112,,,3.43,2021,
31075,0.136,,,3.76,2022,
31075,0.142,,,3.45,2023,
31077,0.108,,,3.44,2021,
31077,0.141,,,3.74,2022,
31077,0.141,,,3.33,2023,
31079,0.105,,,3.44,2021,
31079,0.148,,,3.74,2022,
31079,0.153,,,3.33,2023,
31081,0.067,,,3.44,2021,
31081,0.111,,,3.74,2022,
31081,0.119,,,3.33,2023,
31083,0.092,,,3.81,2021,
31083,0.128,,,4.16,2022,
31083,0.131,,,3.69,2023,
31085,0.111,,,3.43,2021,
31085,0.154,,,3.76,2022,
31085,0.153,,,3.45,2023,
31087,0.117,,,3.43,2021,
31087,0.157,,,3.76,2022,
31087,0.157,,,3.45,2023,
31089,0.096,,,3.54,2021,
31089,0.133,,,3.87,2022,
31089,0.145,,,3.43,2023,
31091,0.105,,,3.43,2021,
31091,0.143,,,3.76,2022,
31091,0.156,,,3.45,2023,
31093,0.088,,,3.44,2021,
31093,0.119,,,3.74,2022,
31093,0.128,,,3.33,2023,
31095,0.12,,,3.36,2021,
31095,0.154,,,3.68,2022,
31095,0.158,,,3.34,2023,
31097,0.096,,,3.36,2021,
